id,labels,strategy,labels_weak1,labels_weak3
1525833446869848074,0,general discourse,1,1
1541435964400222211,0,general discourse,0,0
1544063416939286529,1,aimed at other countries,0,0
1526652935001735169,1,against Ukraine,0,0
1539261773613830145,0,general discourse,0,0
1561819805400825858,0,general discourse,0,0
1558376498268184576,0,general discourse,0,0
1552669955631583234,1,against Ukraine,0,0
1548667727337951232,1,pro Russian government,0,0
1537947994120605697,1,against Ukraine,0,0
1516473010550714370,1,against Ukraine,0,0
1569096139718430720,1,against Ukraine,0,0
1531468639542644737,1,against Ukraine,0,0
1575860844365287426,0,general discourse,0,0
1575288975723470848,1,against Western countries,0,0
1554586025963536385,0,general discourse,0,0
1571255678424997890,1,against Ukraine,0,0
1538302893849198600,1,against Ukraine,1,1
1553122306758742018,0,general discourse,0,0
1573807377794703365,0,general discourse,0,0
1559978291792158729,1,pro Russian government,1,1
1515781523106058246,0,general discourse,0,0
1526651526747500544,1,against Ukraine,0,0
1535441331715203075,0,general discourse,0,0
1547575992788475906,0,general discourse,1,1
1551310601389056004,0,general discourse,0,0
1543925932221685761,0,general discourse,0,0
1554124170728013832,0,general discourse,1,1
1556624362685583362,0,general discourse,0,0
1557108101601542151,0,general discourse,1,1
1557626258430779394,1,against Ukraine,1,1
1558530676453933056,1,against Ukraine,1,1
1502237456971804676,1,against Western countries,0,0
1512115681491308545,1,against Ukraine,0,1
1413889339587768329,0,general discourse,0,0
1507028268259713040,1,pro Russian government,0,1
1504763434570821636,1,against Ukraine,0,1
1513229807928193037,1,pro Russian government,1,1
1509472979532537862,1,against Ukraine,1,1
1556715174639419398,0,general discourse,0,0
1542159503403220992,0,general discourse,0,1
1516449410409975814,1,against Ukraine,0,1
1562776610259947526,1,pro Russian government,0,1
1565635485871095808,1,aimed at other countries,1,1
1563117644374736898,0,general discourse,0,0
1564950629021270016,0,general discourse,1,1
1559969343252865029,0,general discourse,1,1
1384395529182928896,0,general discourse,0,1
1492843804688277505,0,general discourse,0,1
1498327457459585024,0,general discourse,0,1
1513137450989891588,0,general discourse,0,1
1565938538406744065,0,general discourse,0,1
1568331460473491459,1,against Western countries,0,1
1569693340417032192,0,general discourse,0,1
1571582587566440450,0,general discourse,1,1
1571608484017217546,0,general discourse,1,1
1571902847448481794,0,general discourse,0,1
1573664672275759104,1,pro Russian government,0,1
1574414634408214529,0,general discourse,1,1
1574790322646827008,1,pro Russian government,0,0
1575130968222048259,0,general discourse,1,1
1357977302605455361,0,general discourse,0,0
1531155697383120897,0,general discourse,1,1
1480911988612022282,1,against Ukraine,1,1
1363052985073434624,0,general discourse,0,1
1370484805406756868,0,general discourse,0,1
1379100253887025156,1,against Ukraine,0,0
1397709102617354243,0,general discourse,0,1
1424111384707600389,0,general discourse,0,0
1431205850442616833,1,pro Russian government,0,1
1450350465250627585,0,general discourse,0,1
1520822655393439745,1,against Ukraine,1,1
1430880579831177221,0,general discourse,0,1
1357686756632629252,0,general discourse,1,1
1545242262585622528,0,general discourse,1,1
1519616145321508864,1,against Ukraine,1,1
1504866476335022083,1,pro Russian government,1,1
1524476138080423937,1,against Western countries,1,1
1504069759599529990,1,against Ukraine,1,1
1537040593813131267,0,general discourse,1,1
1565250820333092864,1,pro Russian government,1,1
1514263228133658632,1,aimed at other countries,1,1
1488650919956914179,0,general discourse,1,1
1494367035689779203,0,general discourse,1,1
1460181209909284868,1,against Western countries,0,1
1573687057280651269,1,pro Russian government,1,1
1557992166521192448,0,general discourse,1,1
1430185797270097921,0,general discourse,1,1
1451199425452199940,1,pro Russian government,0,0
1550152279415742464,1,against Ukraine,1,1
1548625517691256833,0,general discourse,1,1
1482316643107848197,0,general discourse,0,1
1506994622156976128,1,against Ukraine,1,1
1506731655112839177,1,pro Russian government,1,1
1440811167102820361,0,general discourse,0,0
1432929548493066242,0,general discourse,0,0
1429487738856869893,1,pro Russian government,0,1
1497269427154440193,1,against Ukraine,1,1
1451596582273658883,0,general discourse,0,1
1473744047839739904,0,general discourse,0,0
1474542490757697536,0,general discourse,0,0
1563389396795420672,0,general discourse,0,0
1494746424818364417,0,general discourse,0,0
1565004360572358658,0,general discourse,0,0
1492779857213722625,1,pro Russian government,0,1
1494519468638097408,0,general discourse,1,1
1495795860164460544,1,against Ukraine,1,1
1496113622396907520,0,general discourse,0,1
1496709779535929344,0,general discourse,0,0
1496710222496563204,0,general discourse,0,0
1497105292521357332,0,general discourse,0,1
1529826539319095299,0,general discourse,1,1
1497194274370297861,0,general discourse,0,1
1497242358903103493,0,general discourse,1,1
1497298615244517376,0,general discourse,0,0
1497522252375601152,0,general discourse,0,1
1497827946945564672,0,general discourse,0,0
1497997428988862464,0,general discourse,0,1
1498310485493624833,0,general discourse,0,0
1498401836159549443,0,general discourse,0,0
1498409244927873031,1,against Ukraine,1,1
1498598308633358336,0,general discourse,0,1
1499027010303135749,1,against Ukraine,1,1
1499725141072306184,0,general discourse,0,1
1510182528161828867,0,general discourse,0,1
1499833711482871810,1,against Western countries,0,1
1500167384535080963,0,general discourse,0,0
1500182971449491462,0,general discourse,0,0
1500391169443958785,1,against Ukraine,1,1
1516446054509694982,0,general discourse,1,1
1501333812483170304,0,general discourse,1,1
1489205865714495490,0,general discourse,0,1
1529103222849388544,0,general discourse,1,1
1497807359170813955,0,general discourse,1,1
1542607850035445761,0,general discourse,1,1
1524048562568499200,0,general discourse,1,1
1559548504837603328,0,general discourse,1,1
1500706368000569344,0,general discourse,0,1
1562448974975381506,0,general discourse,0,1
1556286154378461184,0,general discourse,0,1
1534934593027162112,0,general discourse,1,1
1512560931347345411,0,general discourse,1,1
1459511049649020931,0,general discourse,1,1
1514889766226960388,0,general discourse,0,1
1562376620534812673,0,general discourse,1,1
1531145846473072640,0,general discourse,0,1
1500740760978825221,0,general discourse,0,0
1501171036540260359,0,general discourse,0,1
1501310746151600130,0,general discourse,0,1
1501638954105417731,1,pro Russian government,1,1
1501997397118967812,0,general discourse,1,1
1502400874685022208,0,general discourse,0,0
1502446572818284546,0,general discourse,0,0
1502488857366904832,0,general discourse,1,1
1503302529618173956,0,general discourse,1,1
1503338645754982406,0,general discourse,0,0
1560640431460720640,0,general discourse,1,1
1504649772006879240,0,general discourse,0,0
1504758639348928513,0,general discourse,0,0
1501375661507850240,0,general discourse,0,0
1504844471430791169,0,general discourse,1,1
1505135326108520452,0,general discourse,0,0
1505181847076102150,0,general discourse,0,0
1507956018717896706,1,against Ukraine,1,1
1502901893844115459,1,pro Russian government,0,0
1543135489561174016,1,against Ukraine,0,1
1562311238218137601,1,against Ukraine,0,1
1505309260770652165,1,pro Russian government,1,1
1514507597864386561,1,against Ukraine,0,1
1562288540289011712,1,against Ukraine,1,1
1508154770380496897,1,against Ukraine,0,0
1509635106901790729,1,against Ukraine,0,1
1509905677581496377,0,general discourse,0,0
1510435757344894981,0,general discourse,0,0
1510703436391661573,1,against Ukraine,0,1
1511340836314828801,1,against Ukraine,0,0
1511429560595881990,0,general discourse,0,1
1512107833529090055,0,general discourse,0,1
1513669583621738499,0,general discourse,0,1
1514239701808525317,0,general discourse,0,0
1514647023034765315,1,pro Russian government,0,0
1532344624370659328,0,general discourse,0,0
1512489438336720911,0,general discourse,0,0
1514722961558851590,0,general discourse,1,1
1516798982634287108,0,general discourse,0,1
1517170934137987072,0,general discourse,0,0
1521071264244420610,0,general discourse,0,1
1521446082802245634,0,general discourse,1,1
1521436167954214912,0,general discourse,0,1
1521513868522135552,1,against Western countries,0,1
1521568004986839040,0,general discourse,1,1
1525188487963631616,0,general discourse,0,0
1525551276779618305,0,general discourse,0,0
1543940992130220032,0,general discourse,0,0
1508032559153922048,0,general discourse,0,0
1538430741159333889,0,general discourse,0,0
1566530777587777538,0,general discourse,0,0
1529356570324353024,0,general discourse,0,0
1525806066327375872,0,general discourse,0,0
1569460065157148673,0,general discourse,0,0
1506012445328183301,0,general discourse,0,0
1529462050543620096,0,general discourse,0,0
1526004381467951110,0,general discourse,0,0
1517880739597111297,0,general discourse,0,0
1523225954188881920,0,general discourse,0,0
1504804337255657472,1,against Ukraine,0,0
1525967853744185349,0,general discourse,1,1
1512150859437821958,0,general discourse,1,1
1514702924324212737,0,general discourse,1,1
1521964017924907008,0,general discourse,1,1
1511344585942908930,0,general discourse,1,1
1521941019360739331,0,general discourse,1,1
1564275093789892608,0,general discourse,1,1
1533857088102977536,0,general discourse,1,1
1507701171552669702,0,general discourse,0,1
1528539020359127040,0,general discourse,0,1
1529128293315686400,0,general discourse,0,0
1525101134058332162,0,general discourse,0,1
1531634679849156609,0,general discourse,0,0
1532466831323193361,0,general discourse,1,1
1533300688935014400,0,general discourse,1,1
1573114386994036736,0,general discourse,0,1
1535772158898491392,0,general discourse,0,0
1534252161101701120,1,against Western countries,1,1
1538536128227196930,0,general discourse,0,1
1543987769760010242,0,general discourse,0,0
1553050476089851904,0,general discourse,1,1
1510906532090765314,0,general discourse,0,1
1497348081146232832,0,general discourse,1,1
1514652108213075968,0,general discourse,1,1
1485827812317708288,0,general discourse,0,1
1392204844803493890,0,general discourse,1,1
1503710706893475843,0,general discourse,1,1
1566061761031155713,0,general discourse,1,1
1377008547410632705,0,general discourse,1,1
1553061415598039042,0,general discourse,0,0
1552819826824994816,0,general discourse,0,0
1553388638133690373,0,general discourse,1,1
1556332100449714177,0,general discourse,0,1
1556475447717662721,0,general discourse,0,1
1524039523931279360,0,general discourse,0,1
1556982925131845632,0,general discourse,0,1
1559299027270770688,1,against Western countries,0,1
1559172704728715265,0,general discourse,1,1
1559856422065684481,0,general discourse,0,1
1560514080682741761,0,general discourse,1,1
1503538873518809091,0,general discourse,1,1
1561270182550675456,1,pro Russian government,0,1
1562453582376759297,0,general discourse,0,0
1547868133934788612,0,general discourse,0,0
1547687042573668354,0,general discourse,0,0
1538067235142516749,0,general discourse,0,0
1573959839377756160,0,general discourse,0,0
1567558263641874432,0,general discourse,0,0
1569158054670639106,1,against Western countries,1,1
1534864881605922816,0,general discourse,0,1
1571879316337704961,0,general discourse,1,1
1548449469275856897,0,general discourse,0,1
1568765504071913474,0,general discourse,1,1
1539163194865983490,1,against Ukraine,1,1
1549858613887467520,1,against Ukraine,1,1
1553228905493979136,1,against Ukraine,1,1
1532946857881653248,1,against Ukraine,1,1
1533070310152491008,1,against Ukraine,1,1
1553656212343996416,1,against Ukraine,1,1
1520902087814619138,1,against Ukraine,0,1
1547719290954010630,0,general discourse,1,1
1521230518980853760,1,against Ukraine,1,1
1557526126754496513,1,against Ukraine,1,1
1529713527346368512,0,general discourse,1,1
1572717225316069376,0,general discourse,0,1
1573956182787735553,0,general discourse,1,1
1574784731362869248,0,general discourse,1,1
1575974504438063104,0,general discourse,0,1
1372225052561784835,0,general discourse,0,1
1497481020291100674,1,against Ukraine,0,0
1372985169183924225,0,general discourse,0,1
1404573509360173058,0,general discourse,0,1
1426742257886040067,0,general discourse,0,1
1431296008034689024,0,general discourse,0,1
1569409575203311619,0,general discourse,0,1
1575872948623114240,0,general discourse,1,1
1569722375133872128,0,general discourse,1,1
1565062906764476418,0,general discourse,0,1
1513559652440682506,0,general discourse,0,1
1565713582129614850,0,general discourse,1,1
1434949749627621379,0,general discourse,0,1
1436962257552953344,0,general discourse,0,1
1500414745043681288,0,general discourse,0,1
1507441481166069770,0,general discourse,1,1
1423557316763340800,0,general discourse,0,1
